2016/12/14 09:02:39,20.0,19.9,37.3,0
2016/12/14 09:12:32,20.0,20.0,37.3,0
2016/12/14 09:37:54,20.0,21.3,35.3,0
2016/12/14 09:47:48,20.0,21.3,35.7,0
2016/12/14 09:57:40,20.0,21.4,35.9,0
2016/12/14 10:07:34,20.0,21.6,35.6,0
